Taxonomic_group,Label,French_name
Hymenoptera,Enicospilus merdarius,
Hymenoptera,Polyblastus varitarsus,
Hymenoptera,Dusona sobolicida,
Hymenoptera,Ophion pteridis,
Hymenoptera,Netelia millieratae,
Hymenoptera,Rhorus neustriae,
Hymenoptera,Neleges proditor,
Hymenoptera,Ctenichneumon panzeri,
Hymenoptera,Gelis anthracinus,
Hymenoptera,Eriborus terebrans,
Hymenoptera,Cosmoconus Förster,
Hymenoptera,Casinaria meridionator,
Hymenoptera,Himerta defectiva,
Hymenoptera,Diadromus collaris,
Hymenoptera,Horogenes latungula,
Hymenoptera,Gelis melanocephalus,
Hymenoptera,Apophua bipunctoria,
Hymenoptera,Gravenhorstia picta,
Hymenoptera,Amblyteles Wesmael,
Hymenoptera,Panargyrops linearis,
Hymenoptera,Palaeometopius eocenicus,
Hymenoptera,Rhyssa amoena,
Hymenoptera,Stilpnus gagates,
Hymenoptera,Ophion scutellaris,
Hymenoptera,Schreineria cingulipes,
Hymenoptera,Bathythrix fragilis,
Hymenoptera,Allophatnus aetnensis,
Hymenoptera,Diadegma cinnabaritor,
Hymenoptera,Enicospilus purgatus,
Hymenoptera,Rhembobius quadrispinus,
Hymenoptera,Hemiteles maricesca,
Hymenoptera,Hypsicera flaviceps,
Hymenoptera,Hoplocryptus centricolor,
Hymenoptera,Perispuda sulphurata,
Hymenoptera,Tromatobia ornata,
Hymenoptera,Sussaba cognata,
Hymenoptera,Scopesis bicolor,
Hymenoptera,Arotes annulicornis,
Hymenoptera,Ichneumon sarcitorius,
Hymenoptera,Phaeogenes semivulpinus,
Hymenoptera,Campoplex rossicus,
Hymenoptera,Hoplocryptus murarius,
Hymenoptera,Lissonota setosa,
Hymenoptera,Ichneumon Linnaeus,
Hymenoptera,Pseudoplatylabus violentus,
Hymenoptera,Linycus exhortator,
Hymenoptera,Agrothereutes parvulus,
Hymenoptera,Exochus nigripalpis,
Hymenoptera,Ichneumon lineator,
Hymenoptera,Herpestomus nasutus,
Hymenoptera,Eutanyacra crispatoria,
Hymenoptera,Piogaster pilosator,
Hymenoptera,Agrothereutes pumilus,
Hymenoptera,Centeterus rubiginosus,
Hymenoptera,Labrossyta scotoptera,
Hymenoptera,Promethes tilloyi,
Hymenoptera,Venturia canescens,
Hymenoptera,Banchus volutatorius,
Hymenoptera,Perithous septemcinctorius,
Hymenoptera,Diphyus raptorius,
Hymenoptera,Scambus elegans,
Hymenoptera,Ichneumon caproni,
Hymenoptera,Glypta vulnerator,
Hymenoptera,Agriotypus Curtis,
Hymenoptera,Ichneumon affector,
Hymenoptera,Diaglyptellana horstmanni,
Hymenoptera,Lissonota culiciformis,
Hymenoptera,Netelia japonica,
Hymenoptera,Apaeleticus bellicosus,
Hymenoptera,Erigorgus Förster,
Hymenoptera,Mesostenus rufalbator,
Hymenoptera,Schizopyga circulator,
Hymenoptera,Plectiscidea communis,
Hymenoptera,Endromopoda nigricoxis,
Hymenoptera,Pimpla instigator,
Hymenoptera,Tranosema rostrale,
Hymenoptera,Baranisobas ridibundus,
Hymenoptera,Mesostenus albinotatus,
Hymenoptera,Echthronomas quadrinotata,
Hymenoptera,Zatypota bohemani,
Hymenoptera,Perithous albicinctus,
Hymenoptera,Apechthis compunctor,
Hymenoptera,Eremotylus marginatus,
Hymenoptera,Picardiella melanoleuca,
Hymenoptera,Blapsidotes vicinus,
Hymenoptera,Mastrus pictipes,
Hymenoptera,Netelia virgata,
Hymenoptera,Thaumatogelis lichtensteini,
Hymenoptera,Barylypa propugnator,
Hymenoptera,Polysphincta boops,
Hymenoptera,Alcima orbitale,
Hymenoptera,Coelichneumon leucocerus,
Hymenoptera,Rhembobius perscrutator,
Hymenoptera,Atractodes gravidus,
Hymenoptera,Stenodontus theresae,
Hymenoptera,Ichneumon ligatorius,
Hymenoptera,Patroclus Cresson,
Hymenoptera,Lissonota oculatoria,
Hymenoptera,Apechthis quadridentata,
Hymenoptera,Absyrtus vicinator,
Hymenoptera,Astiphromma albitarse,
Hymenoptera,Pleolophus larvatus,
Hymenoptera,Rhorus longicornis,
Hymenoptera,Hadrodactylus genalis,
Hymenoptera,Stenomacrus innotatus,
Hymenoptera,Aethecerus longulus,
Hymenoptera,Dirophanes fulvitarsis,
Hymenoptera,Mesostenus transfuga,
Hymenoptera,Mesoleius bicolor,
Hymenoptera,Exacrodus flexuosus,
Hymenoptera,Torymus phillyreae,
Hymenoptera,Torymus chloromerus,
Hymenoptera,Torymus cupreus,
Hymenoptera,Megastigmus stigmatizans,
Hymenoptera,Torymus bedeguaris,
Hymenoptera,Torymoides kiesenwetteri,
Hymenoptera,Glyphomerus tibialis,
Hymenoptera,Megastigmus spermotrophus,
Hymenoptera,Pseudotorymus sapphyrinus,
Hymenoptera,Callimome dauci,
Hymenoptera,Torymus flavipes,
Hymenoptera,Monodontomerus vicicellae,
Hymenoptera,Torymus sphaerocephalus,
Hymenoptera,Pseudotorymus napi,
Hymenoptera,Pseudotorymus papaveris,
Hymenoptera,Megastigmus pistaciae,
Hymenoptera,Monodontomerus aereus,
Hymenoptera,Torymus auratus,
Hymenoptera,Megastigmus aculeatus,
Hymenoptera,Torymus calcaratus,
Hymenoptera,Glyphomerus stigma,
Hymenoptera,Podagrion gibbum,
Hymenoptera,Monodontomerus obscurus,
Hymenoptera,Megastigmus dorsalis,
Hymenoptera,Podagrion pachymerum,
Hymenoptera,Exopristus trigonomerus,
Hymenoptera,Torymus Dalman,
Hymenoptera,Torymus caudatus,
Hymenoptera,Platynocheilus cuprifrons,
Hymenoptera,Epiclerus panyas,
Hymenoptera,Epiclerus nomocerus,
Hymenoptera,Tetracampe impressa,
Hymenoptera,Dipriocampe elongata,
Hymenoptera,Foersterella erdoesi,
Hymenoptera,Stenodynerus fastidiosissimus,
Hymenoptera,Polistes industrius,
Hymenoptera,Parodontodynerus ephippium,
Hymenoptera,Cephalochilus labiatus,
Hymenoptera,Polistes gallicus,
Hymenoptera,Discoelius Latreille,
Hymenoptera,Pseudepipona lativentris,
Hymenoptera,Allodynerus rossii,
Hymenoptera,Rhynchium oculatum,
Hymenoptera,Katamenes arbustorum,
Hymenoptera,Antepipona orbitalis,
Hymenoptera,Polistes dominulus,
Hymenoptera,Symmorphus allobrogus,
Hymenoptera,Rygchium andrei,
Hymenoptera,Stenodynerus chevrieranus,
Hymenoptera,Stenodynerus punctifrons,
Hymenoptera,Allodynerus floricola,
Hymenoptera,Euodynerus posticus,
Hymenoptera,Antepipona deflenda,
Hymenoptera,Symmorphus mutinensis,
Hymenoptera,Polistes helveticus,
Hymenoptera,Gymnomerus laevipes,
Hymenoptera,Discoelius dufourii,
Hymenoptera,Delta emarginatum,
Hymenoptera,Syneuodynerus egregius,
Hymenoptera,Microdynerus Thomson,
Hymenoptera,Polistes atrimandibularis,
Hymenoptera,Odynerus minutus,
Hymenoptera,Polistes dominicus,
Hymenoptera,Polistes biglumis,
Hymenoptera,Eustenancistrocerus blanchardianus,
Hymenoptera,Alastor atropos,
Hymenoptera,Microdynerus timidus,
Hymenoptera,Allodynerus Blüthgen,
Hymenoptera,Euodynerus fastidiosus,
Hymenoptera,Euodynerus curictensis,
Hymenoptera,Tropidodynerus flavus,
Hymenoptera,Symmorphus angustatus,
Hymenoptera,Microdynerus exilis,
Hymenoptera,Odynerus sazi,
Hymenoptera,Pseudepipona sessilis,
Hymenoptera,Stenodynerus xanthomelas,
Hymenoptera,Microdynerus parvulus,
Hymenoptera,Symmorphus debilitatus,
Hymenoptera,Rhynchium oculatum,
Hymenoptera,Paravespula germanica,
Hymenoptera,Delta unguiculatum,
Hymenoptera,Katamenes Meade-Waldo,
Hymenoptera,Microdynerus perezi,
Hymenoptera,Leptochilus regulus,
Hymenoptera,Stenodynerus vergesi,
Hymenoptera,Paravespula vulgaris,
Hymenoptera,Stenodynerus steckianus,
Hymenoptera,Delta Saussure,
Hymenoptera,Polistes foederatus,
Hymenoptera,Polistes nimpha,
Hymenoptera,Stenodynerus laticinctus,
Hymenoptera,Rhynchium Spinola,
Hymenoptera,Discoelius zonalis,
Hymenoptera,Polistes austroccidentalis,
Hymenoptera,Pterocheilus phaleratus,
Hymenoptera,Euodynerus dantici,
Hymenoptera,Euodynerus notatus,
Hymenoptera,Allodynerus delphinalis,
Hymenoptera,Symmorphus bifasciatus,
Hymenoptera,Polistes bischoffi,
Hymenoptera,Rhynchium andrei,
Hymenoptera,Symmorphus gracilis,
Hymenoptera,Clorodynerus cyrenaicus,
Hymenoptera,Leptochilus medanae,
Hymenoptera,Euodynerus disconotatus,
Hymenoptera,Paragymnomerus dusmeti,
Hymenoptera,Symmorphus connexus,
Hymenoptera,Odynerus rubicola,
Hymenoptera,Paravespula rufa,
Hymenoptera,Euodynerus quadrifasciatus,
Hymenoptera,Symmorphus crassicornis,
Hymenoptera,Microdynerus longicollis,
Hymenoptera,Symmorphus murarius,
Hymenoptera,Polistes semenowi,
Hymenoptera,Leptochilus duplicatus,
Hymenoptera,Euodynerus variegatus,
Hymenoptera,Parodontodynerus ephippium,
Hymenoptera,Polistes dominula,
Hymenoptera,Eunortonia sepulta,
Hymenoptera,Polistes sulcifer,
Hymenoptera,Microdynerus nugdunensis,
Hymenoptera,Leptochilus tarsatus,
Hymenoptera,Odynerus lativentris,
Hymenoptera,Symmorphus Wesmael,
Hymenoptera,Polistes bimaculatus,
Hymenoptera,Leptochilus alpestris,
Hymenoptera,Pterochile phalaerata,
Hymenoptera,Polistes vergnei,
Hymenoptera,Leptochilus alpestris,
Hymenoptera,Polistes albellus,
Hymenoptera,Polistes associus,
Hymenoptera,Paragymnomerus spiricornis,
Hymenoptera,Stenodynerus bluethgeni,
Hymenoptera,Polistes Latreille,
Hymenoptera,Dolichurus bicolor,
Hymenoptera,Dolichurus corniculus,
Hymenoptera,Dolichurus haemorrhous,
Hymenoptera,Gallosphex cretaceus,
Hymenoptera,Ampulex fasciata,
Hymenoptera,Anthophora podagra,
Hymenoptera,Bombus sichelii,
Hymenoptera,Apis mellifica,
Hymenoptera,Eucera longicornis,
Hymenoptera,Nomada errans,
Hymenoptera,Nomada basalis,
Hymenoptera,Nomada tridentirostris,
Hymenoptera,Bombus humilis,
Hymenoptera,Anthophora pilipes,
Hymenoptera,Ceratina parvula,
Hymenoptera,Protohabropoda pauli,
Hymenoptera,Tetraloniella nana,
Hymenoptera,Anthophora dufourii,
Hymenoptera,Anthophora mucida,
Hymenoptera,Anthophora fulvodimidiata,
Hymenoptera,Anthophora bimaculata,
Hymenoptera,Bombus quadricolor,
Hymenoptera,Eucera clypeata,
Hymenoptera,Apis henshawi,
Hymenoptera,Eucera nigrifacies,
Hymenoptera,Tetraloniella alticincta,
Hymenoptera,Nomada bifasciata,
Hymenoptera,Xylocopa cantabrita,
Hymenoptera,Anthophora crinipes,
Hymenoptera,Ceratina chalybea,
Hymenoptera,Tetralonia alticincta,
Hymenoptera,Epeolus cruciger,
Hymenoptera,Nomada villosa,
Hymenoptera,Anthophora rutilans,
Hymenoptera,Bombus terrestris,
Hymenoptera,Anthophora femorata,
Hymenoptera,Anthophora atriceps,
Hymenoptera,Nomada rufipes,
Hymenoptera,Nomada bluethgeni,
Hymenoptera,Nomada roberjeotiana,
Hymenoptera,Nomada minuscula,
Hymenoptera,Bombus citrinus,
Hymenoptera,Eucera grandis,
Hymenoptera,Nomada lathburiana,
Hymenoptera,Bombus pascuorum,
Hymenoptera,Bombus terrestris,
Hymenoptera,Nomada concolor,
Hymenoptera,Nomada marshamella,
Hymenoptera,Nomada sheppardana,
Hymenoptera,Nomada leucophthalma,
Hymenoptera,Nomada melathoracica,
Hymenoptera,Bombus sylvestris,
Hymenoptera,Nomada glaucopis,
Hymenoptera,Apis mellifera,
Hymenoptera,Bombus gerstaeckeri,
Hymenoptera,Epeoloides coecutiens,
Hymenoptera,Bombus terrestris,
Hymenoptera,Ceratina chalcites,
Hymenoptera,Pasites schottii,
Hymenoptera,Synhalonia Patton,
Hymenoptera,Anthophora retusa,
Hymenoptera,Bombus mesomelas,
Hymenoptera,Eucera hispana,
Hymenoptera,Bombus norvegicus,
Hymenoptera,Pyrobombus pratorum,
Hymenoptera,Eucera caspica,
Hymenoptera,Epeolus fallax,
Hymenoptera,Xylocopa Latreille,
Hymenoptera,Bombus pascuorum,
Hymenoptera,Nomada Scopoli,
Hymenoptera,Nomada emarginata,
Hymenoptera,Apis mellifera,
Hymenoptera,Bombus hortorum,
Hymenoptera,Tetralonia Spinola,
Hymenoptera,Megabombus ruderatus,
Hymenoptera,Bombus lucorum,
Hymenoptera,Thyreus orbatus,
Hymenoptera,Bombus distinguendus,
Hymenoptera,Nomada atroscutellaris,
Hymenoptera,Nomada panzeri,
Hymenoptera,Bombus pyrenaeus,
Hymenoptera,Nomada ferruginata,
Hymenoptera,Bombus jonellus,
Hymenoptera,Bombus pascuorum,
Hymenoptera,Anthophora parietina,
Hymenoptera,Nomada blepharipes,
Hymenoptera,Bombus veteranus,
Hymenoptera,Anthophora plagiata,
Hymenoptera,Eucera Scopoli,
Hymenoptera,Apis mellifera,
Hymenoptera,Anthophora furcata,
Hymenoptera,Eucera interrupta,
Hymenoptera,Bombus brodmannicus,
Hymenoptera,Nomada mutabilis,
Hymenoptera,Anthophora quadricolor,
Hymenoptera,Bombus coironensis,
Hymenoptera,Eucera chrysopyga,
Hymenoptera,Bombus cryptarum,
Hymenoptera,Nomada braunsiana,
Hymenoptera,Bombus ruderatus,
Hymenoptera,Nomada obtusifrons,
Hymenoptera,Nomada goodeniana,
Hymenoptera,Bombus sylvarum,
Hymenoptera,Bombus maxillosus,
Hymenoptera,Nomada alboscutellata,
Hymenoptera,Tetralonia malvae,
Hymenoptera,Xylocopa celineae,
Hymenoptera,Ammobatoides scriptus,
Hymenoptera,Eucera taurica,
Hymenoptera,Melecta luctuosa,
Hymenoptera,Eucera malvae,
Hymenoptera,Anthophora leucophaea,
Hymenoptera,Nomada piccioliana,
Hymenoptera,Nomada sanguinea,
Hymenoptera,Nomada castellana,
Hymenoptera,Nomada panurgina,
Hymenoptera,Epeolus transitorius,
Hymenoptera,Xylocopa iris,
Hymenoptera,Bombus muscorum,
Hymenoptera,Nomiapis diversipes,
Hymenoptera,Tetralonia fulvescens,
Hymenoptera,Nomada discrepans,
Hymenoptera,Nomada zonata,
Hymenoptera,Ceratina dallatorreana,
Hymenoptera,Tetraloniella fulvescens,
Hymenoptera,Bombus monticola,
Hymenoptera,Anthophora acervorum,
Hymenoptera,Bombus soroeensis,
Hymenoptera,Amegilla garrula,
Hymenoptera,Epeolus intermedius,
Hymenoptera,Bombus soroeensis,
Hymenoptera,Bombus barbutellus,
Hymenoptera,Bombus cullumanus,
Hymenoptera,Ceratina gravidula,
Hymenoptera,Epeolus tarsalis,
Hymenoptera,Ammobates muticus,
Hymenoptera,Tetraloniella pollinosa,
Hymenoptera,Eucera dalmatica,
Hymenoptera,Eucera tuberculata,
Hymenoptera,Nomada agrestis,
Hymenoptera,Nomada integra,
Hymenoptera,Habropoda tarsata,
Hymenoptera,Megabombus pomorum,
Hymenoptera,Crocisa Jurine,
Hymenoptera,Epeolus alpinus,
Hymenoptera,Nomada rhenana,
Hymenoptera,Nomada fuscicornis,
Hymenoptera,Nomada nigrovaria,
Hymenoptera,Nomada flava,
Hymenoptera,Triepeolus tristis,
Hymenoptera,Pyrobombus lapidarius,
Hymenoptera,Bombus vestalis,
Hymenoptera,Bombus ligusticus,
Hymenoptera,Nomada sexfasciata,
Hymenoptera,Nomada gransassoi,
Hymenoptera,Bombus agrorum,
Hymenoptera,Megabombus pascuorum,
Hymenoptera,Apis Linnaeus,
Hymenoptera,Lophanthophora Brooks,
Hymenoptera,Ammobates punctatus,
Hymenoptera,Nomada furva,
Hymenoptera,Anthophora plumipes,
Hymenoptera,Xylocopa valga,
Hymenoptera,Nomada stigma,
Hymenoptera,Epeolus variegatus,
Hymenoptera,Anthophora quadrimaculata,
Hymenoptera,Bombus variabilis,
Hymenoptera,Bombus pratorum,
Hymenoptera,Bombus hypnorum,
Hymenoptera,Nomada mutica,
Hymenoptera,Bombus Latreille,
Hymenoptera,Bombus subterraneus,
Hymenoptera,Nomada argentata,
Hymenoptera,Megabombus Dalla,
Hymenoptera,Nomada striata,
Hymenoptera,Nomada fucata,
Hymenoptera,Apis mellifera,
Hymenoptera,Ceratina cyanea,
Hymenoptera,Epeolus Latreille,
Hymenoptera,Anthophora crassipes,
Hymenoptera,Paleoepeolus micheneri,
Hymenoptera,Nomada kohli,
Hymenoptera,Tetraloniella strigata,
Hymenoptera,Nomada baccata,
Hymenoptera,Apis cuenoti,
Hymenoptera,Bombus pomorum,
Hymenoptera,Nomada moeschleri,
Hymenoptera,Megabombus veteranus,
Hymenoptera,Nomada pleurosticta,
Hymenoptera,Anthophora biciliata,
Hymenoptera,Biastes emarginatus,
Hymenoptera,Anthophora fulvitarsis,
Hymenoptera,Xylocopa violacea,
Hymenoptera,Nomada hungarica,
Hymenoptera,Melecta albifrons,
Hymenoptera,Nomada bispinosa,
Hymenoptera,Amegilla fasciata,
Hymenoptera,Paleohabropoda oudardi,
Hymenoptera,Epeolus julliani,
Hymenoptera,Nomada nobilis,
Hymenoptera,Tetraloniella salicariae,
Hymenoptera,Pyrobombus jonellus,
Hymenoptera,Bombus magnus,
Hymenoptera,Pasites maculatus,
Hymenoptera,Bombus wurflenii,
Hymenoptera,Nomada succincta,
Hymenoptera,Anthophora Latreille,
Hymenoptera,Tetraloniella dentata,
Hymenoptera,Anthophora agama,
Hymenoptera,Ceratina callosa,
Hymenoptera,Crocisa scutellaris,
Hymenoptera,Apis mellifera,
Hymenoptera,Eucera nigrilabris,
Hymenoptera,Nomada fabriciana,
Hymenoptera,Anthophora aestivalis,
Hymenoptera,Bombus terrestris,
Hymenoptera,Amegilla quadrifasciata,
Hymenoptera,Bombus laesus,
Hymenoptera,Anthophora ventrilabris,
Hymenoptera,Bombus pascuorum,
Hymenoptera,Biastes brevicornis,
Hymenoptera,Ceratina cucurbitina,
Hymenoptera,Nomada longipalpis,
Hymenoptera,Anthophora retusa,
Hymenoptera,Anthophora dispar,
Hymenoptera,Nomada guttulata,
Hymenoptera,Nomada signata,
Hymenoptera,Nomada alboguttata,
Hymenoptera,Amegilla Friese,
Hymenoptera,Bombus argillaceus,
Hymenoptera,Nomada obscura,
Hymenoptera,Bombus bohemicus,
Hymenoptera,Bombus mendax,
Hymenoptera,Nomada montana,
Hymenoptera,Eucera cineraria,
Hymenoptera,Anthophora pubescens,
Hymenoptera,Bombus alpinus,
Hymenoptera,Nomada similis,
Hymenoptera,Bombus pascuorum,
Hymenoptera,Nomada fulvicornis,
Hymenoptera,Tetralonia nana,
Hymenoptera,Bombus campestris,
Hymenoptera,Thyreus hirtus,
Hymenoptera,Eucera pulveracea,
Hymenoptera,Bombus ruderarius,
Hymenoptera,Bombus confusus,
Hymenoptera,Nomada conjungens,
Hymenoptera,Melecta albifrons,
Hymenoptera,Ceratina Latreille,
Hymenoptera,Bombus sichelii,
Hymenoptera,Bombus tristis,
Hymenoptera,Bombus lapidarius,
Hymenoptera,Bombus mucidus,
Hymenoptera,Anthophorites mellona,
Hymenoptera,Anthophora balneorum,
Hymenoptera,Thyreus ramosus,
Hymenoptera,Eucera nigrescens,
Hymenoptera,Nomada linsenmaieri,
Hymenoptera,Anthophora punctilabris,
Hymenoptera,Ceratina mocsaryi,
Hymenoptera,Tetralonia berlandi,
Hymenoptera,Nomada bifasciata,
Hymenoptera,Nomada flavoguttata,
Hymenoptera,Tetraloniella Ashmead,
Hymenoptera,Anthophora robusta,
Hymenoptera,Nomada flavopicta,
Hymenoptera,Melecta Latreille,
Hymenoptera,Thyreus Panzer,
Hymenoptera,Anthophora salviae,
Hymenoptera,Nomada distinguenda,
Hymenoptera,Anthophora albigena,
Hymenoptera,Nomada rubiginosa,
Hymenoptera,Anthophora affinis,
Hymenoptera,Nomada femoralis,
Hymenoptera,Nomada armata,
Hymenoptera,Bombus rupestris,
Hymenoptera,Epeolus marginatus,
Hymenoptera,Amegilla albigena,
Hymenoptera,Amegilla ochroleuca,
Hymenoptera,Bombus humilis,
Hymenoptera,Anthophora quadrifasciata,
Hymenoptera,Nomada hirtipes,
Hymenoptera,Ceratina dentiventris,
Hymenoptera,Tetralonia salicariae,
Hymenoptera,Nomada facilis,
Hymenoptera,Tetralonia macroglossa,
Hymenoptera,Anthophora vulpina,
Hymenoptera,Bombus pyrenaeus,
Hymenoptera,Thyreus histrionicus,
Hymenoptera,Nomada ruficornis,
Hymenoptera,Nomada beaumonti,
Hymenoptera,Anthophora atroalba,
Hymenoptera,Pristaulacus galitae,
Hymenoptera,Aulacus eocenicus,
Hymenoptera,Aulacus striatus,
Hymenoptera,Epyris niger,
Hymenoptera,Dissomphalus schubnelli,
Hymenoptera,Elektroepyris magnificus,
Hymenoptera,Glenosema occitanica,
Hymenoptera,Paleoscleroderma lamarrei,
Hymenoptera,Cephalonomia gallicola,
Hymenoptera,Heterocoelia ruficollis,
Hymenoptera,Epyris moulyi,
Hymenoptera,Rhabdepyris gallicus,
Hymenoptera,Nucifrangibulum carentonensis,
Hymenoptera,Cephalonomia tarsalis,
Hymenoptera,Pristocera alaini,
Hymenoptera,Pseudisobrachium Kieffer,
Hymenoptera,Eopristocera bilobata,
Hymenoptera,Eupsenella eocenica,
Hymenoptera,Protobethylus eocenicus,
Hymenoptera,Eopristocera Falières,
Hymenoptera,Sclerodermus domesticus,
Hymenoptera,Bethylus dendrophilus,
Hymenoptera,Pseudisobrachium subcyaneum,
Hymenoptera,Epyris Westwood,
Hymenoptera,Phylloecus xanthostoma,
Hymenoptera,Cephus pygmaeus,
Hymenoptera,Janus cynosbati,
Hymenoptera,Janus luteipes,
Hymenoptera,Calameuta pallipes,
Hymenoptera,Calameuta filiformis,
Hymenoptera,Janus femoratus,
Hymenoptera,Calameuta haemorrhoidalis,
Hymenoptera,Calameuta Konow,
Hymenoptera,Cephus pygmeus,
Hymenoptera,Cephus nigrinus,
Hymenoptera,Hartigia nigra,
Hymenoptera,Cephus brachycercus,
Hymenoptera,Cephus cultratus,
Hymenoptera,Cephus compressus,
Hymenoptera,Trachelus Jurine,
Hymenoptera,Cephus Latreille,
Hymenoptera,Trachelus troglodyta,
Hymenoptera,Hartigia linearis,
Hymenoptera,Trachelus tabidus,
Hymenoptera,Hartigia xanthostoma,
Hymenoptera,Cephus spinipes,
Hymenoptera,Janus compressus,
Hymenoptera,Hartigia helleri,
Hymenoptera,Ceraphron Jurine,
Hymenoptera,Aylax papaveris,
Hymenoptera,Andricus lignicolus,
Hymenoptera,Dryocosmus kuriphilus,
Hymenoptera,Neuroterus anthracinus,
Hymenoptera,Synophrus politus,
Hymenoptera,Andricus infectorius,
Hymenoptera,Diplolepis spinosissimae,
Hymenoptera,Diplolepis eglanteriae,
Hymenoptera,Andricus fecundatrix,
Hymenoptera,Liposthenes glechomae,
Hymenoptera,Cynips rosae,
Hymenoptera,Cynips agama,
Hymenoptera,Cynips longiventris,
Hymenoptera,Timaspis lampsanae,
Hymenoptera,Cynips Linnaeus,
Hymenoptera,Andricus lucidus,
Hymenoptera,Plagiotrochus australis,
Hymenoptera,Andricus anthracina,
Hymenoptera,Andricus solitarius,
Hymenoptera,Andricus grossulariae,
Hymenoptera,Cynips quercuspedunculi,
Hymenoptera,Plagiotrochus fusifex,
Hymenoptera,Andricus rhyzomae,
Hymenoptera,Aulax latreillei,
Hymenoptera,Andricus aries,
Hymenoptera,Diplolepis nervosa,
Hymenoptera,Periclistus caninae,
Hymenoptera,Andricus callidoma,
Hymenoptera,Diplolepis Geoffroy,
Hymenoptera,Callirhytis rufescens,
Hymenoptera,Andricus curvator,
Hymenoptera,Andricus viscosus,
Hymenoptera,Cynips divisa,
Hymenoptera,Neuroterus tricolor,
Hymenoptera,Dryocosmus Giraud,
Hymenoptera,Isocolus scabiosae,
Hymenoptera,Andricus quercusradicis,
Hymenoptera,Andricus dentimitratus,
Hymenoptera,Phanacis centaureae,
Hymenoptera,Cynips cornifex,
Hymenoptera,Trigonaspis megaptera,
Hymenoptera,Andricus fecundator,
Hymenoptera,Neuroterus saliens,
Hymenoptera,Andricus tinctoriusnostrus,
Hymenoptera,Andricus coriarius,
Hymenoptera,Andricus villarrubiae,
Hymenoptera,Aulacidea hieracii,
Hymenoptera,Phanacis hypochoeridis,
Hymenoptera,Cynips quercusfolii,
Hymenoptera,Andricus inflator,
Hymenoptera,Diplolepis mayri,
Hymenoptera,Pediaspis aceris,
Hymenoptera,Synergus incrassatus,
Hymenoptera,Cynips calicis,
Hymenoptera,Periclistus brandtii,
Hymenoptera,Diastrophus rubi,
Hymenoptera,Andricus quadrilineatus,
Hymenoptera,Aulacidea hieracii,
Hymenoptera,Isocolus lichtensteini,
Hymenoptera,Andricus gallaeurnaeformis,
Hymenoptera,Cynips quercus,
Hymenoptera,Andricus sie,
Hymenoptera,Andricus seminationis,
Hymenoptera,Diplolepis rosae,
Hymenoptera,Biorhiza pallida,
Hymenoptera,Plagiotrochus quercusilicis,
Hymenoptera,Cynips disticha,
Hymenoptera,Neuroterus quercusbaccarum,
Hymenoptera,Andricus quercuscorticis,
Hymenoptera,Timaspis phoenixopodos,
Hymenoptera,Andricus quercustozae,
Hymenoptera,Diplolepis quercustojae,
